# Time (s), Acceleration (g)
5.639999999999999680e+00,-2.026646464049566831e-02
5.650000000000000355e+00,-8.999582747609945199e-04
5.660000000000000142e+00,6.350667542812685196e-02
5.669999999999999929e+00,1.525264380066517489e-01
5.679999999999999716e+00,1.219814826142597147e-01
5.690000000000000391e+00,5.251019785283857211e-02
5.700000000000000178e+00,7.088315163974959199e-02
5.709999999999999964e+00,1.007203439228772646e-01
5.719999999999999751e+00,7.836711190022829787e-02
5.730000000000000426e+00,3.781805212197598270e-02
5.740000000000000213e+00,6.129298509197775302e-02
5.750000000000000000e+00,4.284916505798473663e-02
5.759999999999999787e+00,-4.603178900782158023e-02
5.770000000000000462e+00,-4.014382719015237994e-02
5.780000000000000249e+00,2.966775580564516221e-03
5.790000000000000036e+00,8.311619775434243851e-02
5.799999999999999822e+00,1.622865681745301603e-01
5.810000000000000497e+00,1.584439516786929070e-01
5.820000000000000284e+00,1.540364899127467102e-01
5.830000000000000071e+00,3.596221001444459969e-02
5.839999999999999858e+00,-5.858836534762205256e-02
5.850000000000000533e+00,-9.968292503663558901e-03
5.860000000000000320e+00,-8.978165957162705102e-02
5.870000000000000107e+00,-1.145491850833843805e-01
5.879999999999999893e+00,4.454251038498721615e-02
5.889999999999999680e+00,1.076463841502909441e-01
5.900000000000000355e+00,8.841595408494545838e-02
5.910000000000000142e+00,5.510472974535671198e-02
5.919999999999999929e+00,-1.012199223073138171e-02
5.929999999999999716e+00,1.091210620383322068e-02
5.940000000000000391e+00,7.977770399377138999e-02
5.950000000000000178e+00,-4.865047056311112839e-04
5.959999999999999964e+00,-1.418782560628874256e-01
5.969999999999999751e+00,-1.751811972908283443e-01
5.980000000000000426e+00,-1.414254451044214822e-01
5.990000000000000213e+00,-1.009674898294405376e-01
6.000000000000000000e+00,-1.138212575193172649e-01
6.009999999999999787e+00,-7.839876792488136015e-02
6.020000000000000462e+00,4.933717065508407690e-02
6.030000000000000249e+00,5.010005735099430646e-02
6.040000000000000036e+00,-2.999439341145541255e-02
6.049999999999999822e+00,-8.200216194151395410e-02
6.060000000000000497e+00,-1.254124120490972549e-01
6.070000000000000284e+00,-1.253741703595223911e-01
6.080000000000000071e+00,-1.531221963066999037e-01
6.089999999999999858e+00,-1.685830442292819142e-01
6.100000000000000533e+00,-1.959124144836444648e-01
6.110000000000000320e+00,-2.029125691390009922e-01
6.120000000000000107e+00,-6.355100126085780517e-03
6.129999999999999893e+00,4.445317402444386862e-02
6.140000000000000568e+00,-4.893583478785817203e-02
6.150000000000000355e+00,2.427029898868396027e-02
6.160000000000000142e+00,-7.737449319538100556e-02
6.169999999999999929e+00,-2.353843327651977679e-01
6.179999999999999716e+00,-1.474629263193240614e-01
6.190000000000000391e+00,-9.641401070381160066e-02
6.200000000000000178e+00,-1.581001753498303408e-01
6.209999999999999964e+00,-1.984308753447202589e-01
6.219999999999999751e+00,-1.598828473628489955e-01
6.230000000000000426e+00,-1.000171412149896688e-01
6.240000000000000213e+00,-1.033762811781279295e-01
6.250000000000000000e+00,-1.402804855293076913e-01
6.259999999999999787e+00,-6.560982759607147941e-02
6.270000000000000462e+00,1.361678121053765678e-01
6.280000000000000249e+00,1.745639102752390148e-01
6.290000000000000036e+00,1.088376483704107944e-01
6.299999999999999822e+00,1.412792589756378947e-01
6.310000000000000497e+00,1.507200372068620564e-01
6.320000000000000284e+00,1.445298655455530823e-01
6.330000000000000071e+00,7.784247478892235284e-02
6.339999999999999858e+00,-6.134182495406675234e-02
6.350000000000000533e+00,-1.104670007903785500e-01
6.360000000000000320e+00,-1.046900863627010930e-01
6.370000000000000107e+00,-1.084794184837445108e-01
6.379999999999999893e+00,-1.444703745956590901e-01
6.390000000000000568e+00,-1.314281410443975673e-01
6.400000000000000355e+00,-4.598590695521022342e-03
6.410000000000000142e+00,4.268371649096036613e-02
6.419999999999999929e+00,6.222255855902709271e-03
6.429999999999999716e+00,-4.948449318638047101e-02
6.440000000000000391e+00,-1.323628379017015022e-01
6.450000000000000178e+00,-8.223464759487779385e-02
6.459999999999999964e+00,-4.932550886960936076e-02
6.469999999999999751e+00,-1.856588004824724358e-01
6.480000000000000426e+00,-1.757887328952324191e-01
6.490000000000000213e+00,1.244619103643890973e-02
6.500000000000000000e+00,6.328024908725182751e-02
6.509999999999999787e+00,4.217501565105336025e-03
6.520000000000000462e+00,4.124576172834711063e-02
6.530000000000000249e+00,1.169213347196762509e-01
6.540000000000000036e+00,1.270281066023327687e-01
6.549999999999999822e+00,4.321487672196815122e-02
6.560000000000000497e+00,-8.629381235806231343e-02
6.570000000000000284e+00,-1.064348461693938874e-01
6.580000000000000071e+00,-5.205064419888597027e-02
6.589999999999999858e+00,-3.484099086690413405e-02
6.600000000000000533e+00,-4.654551596296131744e-02
6.610000000000000320e+00,-6.116185540706992052e-02
6.620000000000000107e+00,-1.943561741905210777e-02
6.629999999999999893e+00,1.327537952739103050e-02
6.640000000000000568e+00,-1.175401043801779510e-01
6.650000000000000355e+00,-2.635477109001015394e-01
6.660000000000000142e+00,-1.332056700841320329e-01
6.669999999999999929e+00,7.259460238980072755e-02
6.679999999999999716e+00,3.483861539031854471e-02
6.690000000000000391e+00,-6.885332366470499343e-02
6.700000000000000178e+00,-1.308509374035477790e-01
6.709999999999999964e+00,-2.104615079761054941e-01
6.719999999999999751e+00,-2.330564707692720783e-01
6.730000000000000426e+00,-2.181103355052832482e-01
6.740000000000000213e+00,-2.029016711872992651e-01
6.750000000000000000e+00,-1.458853882998522866e-01
6.759999999999999787e+00,-2.970546502358404478e-02
6.770000000000000462e+00,2.663212077899211605e-02
6.780000000000000249e+00,-3.202382702316847185e-03
6.790000000000000036e+00,6.674118134623252541e-02
6.799999999999999822e+00,1.370072696352697961e-01
6.810000000000000497e+00,1.344676487452993452e-01
6.820000000000000284e+00,2.248353024047839432e-01
6.830000000000000071e+00,2.184793066338464873e-01
6.839999999999999858e+00,4.411306164259760909e-02
6.850000000000000533e+00,3.994040140553382912e-02
6.860000000000000320e+00,2.224796483255794266e-01
6.870000000000000107e+00,3.110915440219727546e-01
6.879999999999999893e+00,2.357665101027405785e-01
6.890000000000000568e+00,1.381726937797113364e-01
6.900000000000000355e+00,1.014284661724747794e-01
6.910000000000000142e+00,1.228759954650328612e-01
6.919999999999999929e+00,1.526643989593303441e-01
6.929999999999999716e+00,9.489161585069812166e-02
6.940000000000000391e+00,4.933587805187042430e-02
6.950000000000000178e+00,7.791526008466345687e-02
6.959999999999999964e+00,7.575758545328584517e-03
6.969999999999999751e+00,-3.605975375004277783e-02
6.980000000000000426e+00,5.785501883200791506e-02
6.990000000000000213e+00,6.202757407323924999e-02
7.000000000000000000e+00,3.245857734586744814e-02
7.009999999999999787e+00,1.296841893907226331e-02
7.020000000000000462e+00,-1.033930205238878797e-01
7.030000000000000249e+00,-1.481225344347588957e-01
7.040000000000000036e+00,-1.055764527010580600e-01
7.049999999999999822e+00,-5.569160573212861981e-02
7.060000000000000497e+00,2.167295843301603533e-03
7.070000000000000284e+00,-5.249852097304511661e-02
7.080000000000000071e+00,-1.892802804453722343e-01
7.089999999999999858e+00,-2.314092358827880280e-01
7.100000000000000533e+00,-1.102195509656043598e-01
7.110000000000000320e+00,-2.304120509122498453e-02
7.120000000000000107e+00,-3.138718966514590647e-02
7.129999999999999893e+00,5.422059387086454463e-02
7.140000000000000568e+00,5.557020765630404924e-02
7.150000000000000355e+00,9.511758162793322591e-03
7.160000000000000142e+00,1.178008431299585046e-01
7.169999999999999929e+00,1.109308017201042773e-01
7.179999999999999716e+00,7.140760075682368868e-02
7.190000000000000391e+00,8.500830197651684794e-02
7.200000000000000178e+00,-2.385614109287267914e-03
7.209999999999999964e+00,7.935478679554427983e-02
7.219999999999999751e+00,2.561877365159367370e-01
7.230000000000000426e+00,2.603620501634474338e-01
7.240000000000000213e+00,2.401523210144990150e-01
7.250000000000000000e+00,1.755568066809742866e-01
7.259999999999999787e+00,-3.389906352302193143e-02
7.270000000000000462e+00,-2.514405533473574317e-01
7.280000000000000249e+00,-3.133569780783408976e-01
7.290000000000000036e+00,-1.988076556540590845e-01
7.299999999999999822e+00,-1.963023325061021701e-02
7.310000000000000497e+00,3.215808742810332549e-02
7.320000000000000284e+00,-5.680248406074448614e-02
7.330000000000000071e+00,2.191390258551003181e-03
7.339999999999999858e+00,1.298188398493314299e-01
7.350000000000000533e+00,4.755562339862175192e-02
7.360000000000000320e+00,-2.156566553150935511e-02
7.370000000000000107e+00,-2.061113197525526325e-02
7.379999999999999893e+00,-9.630401628805816683e-02
7.390000000000000568e+00,-1.211048207232194862e-01
7.400000000000000355e+00,-1.704050849127577427e-01
7.410000000000000142e+00,-2.488404515372305281e-01
7.419999999999999929e+00,-1.704635512982723422e-01
7.429999999999999716e+00,-6.203322219365450807e-02
7.440000000000000391e+00,-4.216430664976419940e-02
7.450000000000000178e+00,-1.161134712297591520e-01
7.459999999999999964e+00,-1.829397730651325660e-01
7.469999999999999751e+00,-7.735514553250930070e-02
7.480000000000000426e+00,7.606678501959773797e-02
7.490000000000000213e+00,1.389537522191286734e-01
7.500000000000000000e+00,1.262948731474420050e-01
7.509999999999999787e+00,1.112329157812539104e-01
7.520000000000000462e+00,1.285747168012538189e-01
7.530000000000000249e+00,5.278236196441223049e-02
7.540000000000000036e+00,-4.316900314930202653e-02
7.549999999999999822e+00,-6.297680342014737309e-02
7.560000000000000497e+00,-1.369171213178826674e-01
7.570000000000000284e+00,-1.301400456195014321e-01
7.580000000000000071e+00,-1.851507053447853587e-02
7.589999999999999858e+00,-1.007905010961772790e-01
7.600000000000000533e+00,-2.114726951735062532e-01
7.610000000000000320e+00,-1.114338122941582049e-01
7.620000000000000107e+00,6.311763355105988460e-02
7.629999999999999893e+00,1.919239399578839267e-01
7.640000000000000568e+00,1.511676456839264882e-01
7.650000000000000355e+00,5.493444491445319267e-02
7.660000000000000142e+00,3.645781058774359706e-02
7.669999999999999929e+00,3.949678352442114598e-02
7.679999999999999716e+00,1.682134838833247159e-01
7.690000000000000391e+00,2.094467975476542732e-01
7.700000000000000178e+00,1.207834830578904950e-01
7.709999999999999964e+00,2.197996549351668993e-01
7.719999999999999751e+00,2.597358871905507960e-01
7.730000000000000426e+00,1.396250438238248459e-01
7.740000000000000213e+00,6.574930922244362486e-02
7.750000000000000000e+00,3.948358754036662699e-02
7.759999999999999787e+00,8.080808528187594098e-02
7.770000000000000462e+00,7.061441507839236187e-02
7.780000000000000249e+00,-3.304970029254351155e-02
7.790000000000000036e+00,-1.380240963178417934e-01
7.799999999999999822e+00,-1.820137034396681341e-01
7.810000000000000497e+00,-7.761432001123340363e-02
7.820000000000000284e+00,-1.596046655084655888e-02
7.830000000000000071e+00,-1.105001688018341088e-01
7.839999999999999858e+00,-1.689497493447672527e-01
7.850000000000000533e+00,-1.275696408309840157e-01
7.860000000000000320e+00,5.192619709653052348e-03
7.870000000000000107e+00,1.096357004204063096e-01
7.879999999999999893e+00,7.754484621950775980e-02
7.890000000000000568e+00,5.837336355391577886e-02
7.900000000000000355e+00,5.338434897815139829e-02
7.910000000000000142e+00,4.927038612922760713e-02
7.919999999999999929e+00,1.056982701312826622e-01
7.930000000000000604e+00,7.399546358826164516e-02
7.940000000000000391e+00,9.307588081009980641e-02
7.950000000000000178e+00,2.319954698882860378e-01
7.959999999999999964e+00,1.755649576881395946e-01
7.969999999999999751e+00,-3.446791221666785018e-03
7.980000000000000426e+00,-1.276283437613855987e-01
7.990000000000000213e+00,-1.659000105715822404e-01
8.000000000000000000e+00,-1.034294103030349715e-01
8.009999999999999787e+00,-1.234377606150391105e-01
8.019999999999999574e+00,-2.587863234602640339e-01
8.029999999999999361e+00,-2.925735508121955486e-01
8.040000000000000924e+00,-1.560489282750788520e-01
8.050000000000000711e+00,-5.252346924803467931e-02
8.060000000000000497e+00,-2.634457228258290512e-02
8.070000000000000284e+00,4.257330097004853597e-02
8.080000000000000071e+00,3.288870884248587534e-02
8.089999999999999858e+00,-1.042877127709720096e-02
8.099999999999999645e+00,-7.351896295336573031e-03
8.109999999999999432e+00,-1.240919976337432895e-01
8.120000000000000995e+00,-2.153523244487972332e-01
8.130000000000000782e+00,-1.163594792261364030e-01
8.140000000000000568e+00,-4.375640042048603573e-02
8.150000000000000355e+00,-7.818396896103936566e-02
8.160000000000000142e+00,-7.545938700516244269e-02
8.169999999999999929e+00,-4.022528982638073208e-02
8.179999999999999716e+00,-5.440201796710680479e-03
8.189999999999999503e+00,6.621799193717210763e-02
8.199999999999999289e+00,9.126458625559796811e-02
8.210000000000000853e+00,5.310553650977922757e-02
8.220000000000000639e+00,9.271733971131411456e-02
8.230000000000000426e+00,1.856749318253078374e-01
8.240000000000000213e+00,1.599075430858065694e-01
8.250000000000000000e+00,4.436077102282558193e-02
8.259999999999999787e+00,-4.012498359355378547e-03
8.269999999999999574e+00,1.150333313064650503e-02
8.279999999999999361e+00,-1.308972323308519800e-02
8.290000000000000924e+00,-1.107931855927011960e-01
8.300000000000000711e+00,-1.947507952074934434e-01
8.310000000000000497e+00,-2.248628076071071402e-01
8.320000000000000284e+00,-1.950355407267147512e-01
8.330000000000000071e+00,-7.039367146255828822e-02
8.339999999999999858e+00,3.088534213238434273e-02
8.349999999999999645e+00,7.092037154395300358e-02
8.359999999999999432e+00,1.150280421324466618e-01
8.370000000000000995e+00,1.040489713668818761e-01
8.380000000000000782e+00,3.420594246656642745e-02
8.390000000000000568e+00,-3.533363435891809928e-02
8.400000000000000355e+00,-2.597738001605941205e-02
8.410000000000000142e+00,6.395234396931818999e-02
8.419999999999999929e+00,1.293127421213574602e-01
8.429999999999999716e+00,1.810601275257848197e-01
8.439999999999999503e+00,2.332999558316972422e-01
8.449999999999999289e+00,2.218863247740067157e-01
8.460000000000000853e+00,1.790352981731492821e-01
8.470000000000000639e+00,1.619840027988971864e-01
8.480000000000000426e+00,1.290237887549393336e-01
8.490000000000000213e+00,2.767374454663470984e-02
8.500000000000000000e+00,-1.305372591917357272e-01
8.509999999999999787e+00,-1.919208879689442704e-01
8.519999999999999574e+00,-8.607158846994082679e-02
8.529999999999999361e+00,-1.644106482235932823e-02
8.540000000000000924e+00,1.335939619284821044e-02
8.550000000000000711e+00,8.386910345788727017e-02
8.560000000000000497e+00,8.106126796753206076e-02
8.570000000000000284e+00,3.645084869701680635e-02
8.580000000000000071e+00,1.966651951161050779e-04
8.589999999999999858e+00,-2.221599417693105594e-02
8.599999999999999645e+00,3.511369522648573153e-03
8.609999999999999432e+00,3.280598341908159965e-02
8.620000000000000995e+00,3.118472473711798865e-02
8.630000000000000782e+00,-1.949643430645332451e-02
8.640000000000000568e+00,-6.916414579407315077e-02
8.650000000000000355e+00,-4.344570811155260698e-02
8.660000000000000142e+00,4.888979101443802905e-02
8.669999999999999929e+00,1.591658344703717476e-01
8.679999999999999716e+00,2.029591241528108936e-01
8.689999999999999503e+00,1.826604646112049979e-01
8.700000000000001066e+00,1.729502605126998771e-01
8.710000000000000853e+00,1.637847899496005510e-01
8.720000000000000639e+00,1.329660151819402891e-01
8.730000000000000426e+00,1.329568649553525828e-01
8.740000000000000213e+00,1.536813049636185924e-01
8.750000000000000000e+00,1.223173324900146269e-01
8.759999999999999787e+00,8.729232051655255731e-02
8.769999999999999574e+00,5.084770844444389676e-02
8.779999999999999361e+00,-2.125757973828892172e-02
8.790000000000000924e+00,-2.494296487312260002e-02
8.800000000000000711e+00,2.290669773999183534e-02
8.810000000000000497e+00,4.311336000523539880e-02
8.820000000000000284e+00,2.832881254432046206e-02
8.830000000000000071e+00,-3.271953503132592200e-02
8.839999999999999858e+00,-6.964372794602573247e-02
8.849999999999999645e+00,-1.358378909225092523e-01
8.859999999999999432e+00,-2.658691281361521552e-01
8.870000000000000995e+00,-2.474459357081201794e-01
8.880000000000000782e+00,-1.373730172373711644e-01
8.890000000000000568e+00,-1.055160131204151697e-01
8.900000000000000355e+00,-7.378636278950802263e-02
